lat;lng;couvert;capacite;payant;type
48.8771318449;2.35100655581;NON;20;NON;arceaux
48.7512025949;2.21579639969;NON;20;NON;ratelier
48.8779920949;2.35121139967;NON;10;NON;arceaux
48.7548938949;2.21578379969;NON;4;NON;arceaux
48.8672358949;2.35153889967;NON;12;NON;arceaux
48.7836170949;2.21488459969;NON;16;NON;arceaux
48.8677470949;2.35163319967;NON;12;NON;arceaux
48.8242877949;2.21142699969;NON;4;NON;arceaux
48.8682023949;2.35204589967;NON;4;NON;arceaux
48.8251707449;2.21195863316;OUI;25;NON;arceaux
48.8693428949;2.35145789967;NON;10;NON;inconnu
48.8254294949;2.21215677723;NON;0;NON;inconnu
48.8763942949;2.35188749967;NON;10;NON;arceaux
48.8495338949;2.21053409969;NON;10;NON;arceaux
48.8692851949;2.35215819967;NON;8;NON;arceaux
48.8904547949;2.21045899969;NON;6;NON;arceaux
48.8728242949;2.35221129967;NON;8;NON;arceaux
48.8852682949;2.21146619969;NON;14;NON;arceaux
48.8763154949;2.35245789967;NON;6;NON;arceaux
48.8095956949;2.21584824864;NON;0;NON;inconnu
48.8874419949;2.35111339967;NON;8;NON;arceaux
48.8397226949;2.21608929969;NON;5;NON;arceaux
48.8840495949;2.35147339967;NON;8;NON;arceaux
48.8624023949;2.21321809969;NON;7;NON;arceaux
48.8840691949;2.35175109967;NON;8;NON;arceaux
48.9012715949;2.21250059969;NON;34;NON;arceaux
48.8807344949;2.35219329967;NON;12;NON;arceaux
48.8930250949;2.21355079969;NON;12;NON;ratelier
48.8673086949;2.35301379967;NON;3;NON;autres
48.9023867949;2.21360499969;NON;20;NON;arceaux
48.8611020949;2.35372469967;NON;18;NON;arceaux
48.8891544949;2.21666039969;NON;6;NON;arceaux
48.8735279949;2.35271639967;NON;10;NON;arceaux
48.9026176949;2.21607759969;OUI;10;NON;arceaux
48.8790017949;2.35349939967;NON;8;NON;arceaux
48.9024166949;2.21620639969;OUI;20;NON;arceaux
48.8567414949;2.35377939967;NON;28;NON;arceaux
48.7831835949;2.22418319969;NON;5;NON;ratelier
48.8600734949;2.35382159967;NON;20;NON;arceaux
48.8498632949;2.22110699969;NON;0;NON;ancrage
48.8573718949;2.35454499967;NON;6;NON;arceaux
48.8970292949;2.22075239969;NON;12;NON;arceaux
48.8688252949;2.35386299967;NON;0;NON;arceaux
48.8970505949;2.22088269969;NON;12;NON;arceaux
48.8801593949;2.35385059967;NON;2;NON;arceaux
48.8974876949;2.22117859969;NON;16;NON;arceaux
48.8801249949;2.35390589967;NON;8;NON;arceaux
48.8976252949;2.22128549969;NON;8;NON;arceaux
48.8800523949;2.35416309967;NON;8;NON;arceaux
48.8370172949;2.22427939969;NON;0;NON;inconnu
48.8800085949;2.35433099967;NON;8;NON;arceaux
48.8359289949;2.22509639969;NON;0;NON;inconnu
48.8801841949;2.35441809967;NON;6;NON;inconnu
48.8965814949;2.22216009969;NON;12;NON;arceaux
48.8799779949;2.35445319967;NON;6;NON;arceaux
48.8956720949;2.22398739969;NON;28;NON;arceaux
48.8772925949;2.35461539967;NON;10;NON;arceaux
48.9010396949;2.22553919969;NON;4;NON;arceaux
48.8776722949;2.35469329967;NON;10;NON;arceaux
48.9270566949;2.21496549969;NON;4;NON;arceaux
48.8799475949;2.35460239967;NON;8;NON;arceaux
48.9550926949;2.21561059969;NON;0;NON;inconnu
48.8866478949;2.35353429967;NON;8;NON;arceaux
49.0359709949;2.20979398502;OUI;8;NON;inconnu
48.8892958949;2.35347199967;NON;12;NON;arceaux
49.0235974949;2.21090209969;NON;12;NON;arceaux
48.8951037949;2.35272449967;NON;10;NON;arceaux
49.0156314949;2.21304857093;OUI;0;NON;batiment
48.8982172949;2.35278009967;NON;20;NON;arceaux
49.0148464449;2.21347570941;NON;0;NON;ratelier
48.9196262949;2.34290602524;NON;10;NON;arceaux
48.9082585949;2.22021999969;NON;4;NON;arceaux
48.9527955949;2.34365529967;NON;16;NON;inconnu
48.9105097949;2.22276269969;NON;8;NON;arceaux
48.9180387949;2.35124629967;OUI;56;OUI;inconnu
48.9113939949;2.22324239969;NON;6;NON;arceaux
48.9220141949;2.35124389967;NON;5;NON;inconnu
48.9170709949;2.22505369969;NON;6;NON;arceaux
48.9201670949;2.35426419967;NON;10;NON;inconnu
49.0187555949;2.21774939969;NON;5;NON;inconnu
49.1624864948;1.93666119973;OUI;4;NON;casier
49.0135049949;2.22283859969;NON;0;NON;inconnu
48.5731319949;2.35800608496;NON;4;NON;inconnu
49.0254746449;2.22214732394;NON;0;NON;autres
48.6010125949;2.36309149967;OUI;10;NON;arceaux
48.7161324949;2.23340709969;NON;10;NON;arceaux
48.6716398949;2.35509119967;OUI;5;NON;ratelier
48.7191226949;2.23334959969;NON;36;NON;arceaux
48.7000008949;2.35909099967;NON;3;NON;ratelier
48.8348227949;2.22656569969;NON;0;NON;inconnu
48.7024035949;2.35997519967;NON;6;NON;arceaux
48.8300493949;2.22999009969;OUI;12;NON;inconnu
48.7055529949;2.36282949967;NON;6;NON;arceaux
48.8379238949;2.23049039969;NON;0;NON;inconnu
48.7096943949;2.36305039967;NON;10;NON;arceaux
48.8816033949;2.22724629969;NON;5;NON;ratelier
48.5285281449;2.37598148918;OUI;0;NON;inconnu
48.6133504949;2.38017049967;NON;6;NON;ratelier
48.6133500949;2.38020699967;NON;0;NON;arceaux
48.6904301949;2.37474649967;NON;0;NON;inconnu
48.6917261949;2.37815859967;NON;0;NON;inconnu
48.6913989949;2.38240999967;OUI;0;NON;abri
48.6888329949;2.38248959967;OUI;8;NON;arceaux
48.6899608949;2.38424509967;NON;18;NON;arceaux
48.6985408949;2.38488869967;NON;0;NON;inconnu
48.7061724949;2.38544579967;NON;0;NON;inconnu
48.7062010949;2.38603829967;NON;6;NON;arceaux
48.6458134949;2.40126079967;NON;8;NON;ratelier
48.6361699949;2.40784279966;OUI;20;NON;arceaux
48.5980621949;2.42463139966;NON;10;NON;arceaux
48.6234455949;2.42346409966;NON;10;NON;arceaux
48.6262678949;2.42217169966;NON;16;NON;arceaux
48.6381434949;2.41995269966;NON;10;NON;arceaux
48.6255676949;2.42690289966;NON;10;NON;arceaux
48.6237699949;2.42705469966;NON;10;NON;ratelier
48.7718868949;2.35914239967;NON;10;NON;inconnu
48.7843391949;2.35903729967;NON;5;NON;ancrage
48.7138686949;2.37177559967;OUI;20;NON;arceaux
48.8887892949;2.22808279969;NON;10;NON;arceaux
48.8944370949;2.22924669969;NON;34;NON;arceaux
48.8913332949;2.23027439969;NON;16;NON;arceaux
48.8933151949;2.23053219969;NON;20;NON;arceaux
48.8246757949;2.23162819969;NON;0;NON;inconnu
48.8432559949;2.23113399969;NON;0;NON;inconnu
48.8278653949;2.23462589969;NON;8;NON;inconnu
48.8403222949;2.23374889969;NON;4;NON;arceaux
48.8444878949;2.23407559969;NON;0;NON;inconnu
48.8801633949;2.23094539969;NON;6;NON;arceaux
48.8882717949;2.23153079969;NON;5;NON;ratelier
48.8920425949;2.23176679969;NON;8;NON;arceaux
48.8933772949;2.23199619969;NON;10;NON;arceaux
48.8933772949;2.23206329969;NON;34;NON;arceaux
48.9042562949;2.23273719969;NON;8;NON;arceaux
48.8824598949;2.23364639969;NON;8;NON;arceaux
48.8843906949;2.23422209969;NON;5;NON;ratelier
48.7831919949;2.36733089967;NON;14;NON;ancrage
48.8986538949;2.23512739969;NON;4;NON;arceaux
48.7999364949;2.36558499967;NON;0;NON;arceaux
48.8989129949;2.23522709969;NON;8;NON;arceaux
48.7835388949;2.36694509967;NON;8;NON;arceaux
48.7178677949;2.23937359969;NON;12;NON;ratelier
48.7881513949;2.36769029967;OUI;36;NON;inconnu
48.7782226949;2.23954909969;NON;12;NON;arceaux
48.7947324949;2.36876789967;NON;10;NON;ancrage
48.8062584949;2.23811259969;NON;0;NON;inconnu
48.7936016949;2.36907269967;NON;0;NON;arceaux
48.7298470949;2.24067909969;NON;6;NON;ratelier
48.8195503949;2.35533899967;NON;8;NON;arceaux
48.7117798949;2.24236549969;NON;20;NON;ratelier
48.8208559949;2.35581469967;NON;6;NON;arceaux
48.8287422949;2.23572079969;NON;8;NON;inconnu
48.8308782949;2.35528159967;NON;12;NON;arceaux
48.8288303949;2.23583189969;NON;8;NON;inconnu
48.8309559949;2.35632029967;NON;36;NON;arceaux
48.8294750949;2.23676839969;NON;8;NON;inconnu
48.8183594949;2.35858369967;NON;6;NON;arceaux
48.8304130949;2.23720559969;NON;0;NON;inconnu
48.8251752949;2.35773419967;NON;14;NON;arceaux
48.8393020949;2.23603759969;NON;0;NON;inconnu
48.8241060949;2.35807599967;NON;18;NON;arceaux
48.8434222949;2.23654269969;NON;0;NON;inconnu
48.8264680949;2.35733019967;NON;10;NON;arceaux
48.8335878949;2.23747849969;NON;0;NON;inconnu
48.8298894949;2.35734209967;NON;14;NON;arceaux
48.8297881949;2.23768979969;NON;20;NON;arceaux
48.8284295949;2.35799599967;NON;10;NON;arceaux
48.8294096949;2.23819869969;NON;8;NON;inconnu
48.8311995949;2.35815089967;OUI;10;NON;arceaux
48.8192720949;2.23884009969;OUI;12;NON;arceaux
48.8298807949;2.35908899967;NON;10;NON;arceaux
48.8320257949;2.23884689969;NON;32;NON;inconnu
48.8376515949;2.35521909967;NON;10;NON;arceaux
48.8892482949;2.23572529969;OUI;14;NON;arceaux
48.8378879949;2.35558889967;NON;10;NON;arceaux
48.8896945949;2.23619239969;NON;10;NON;arceaux
48.8378877949;2.35601439967;NON;6;NON;arceaux
48.8915089949;2.23701809969;NON;12;NON;arceaux
48.8439459949;2.35518569967;NON;18;NON;arceaux
48.8958752949;2.23688149969;NON;20;NON;arceaux
48.8325989949;2.35609479967;NON;4;NON;arceaux
48.8992887949;2.23651469969;NON;6;NON;arceaux
48.8328809949;2.35624229967;NON;16;NON;arceaux
48.8967220949;2.23720659969;NON;4;NON;arceaux
48.8334578949;2.35714549967;NON;4;NON;arceaux
48.8932415949;2.23735529969;NON;30;NON;arceaux
48.8367931949;2.35670569967;NON;34;NON;arceaux
48.8967845949;2.23744269969;NON;6;NON;arceaux
48.8368295949;2.35683509967;NON;48;NON;arceaux
48.8956230949;2.23756149969;NON;12;NON;arceaux
48.8453604949;2.35566099967;NON;32;NON;arceaux
48.8999248949;2.23873229969;OUI;4;NON;ratelier
48.8558262949;2.35613249967;NON;20;NON;arceaux
48.8992650949;2.23905269969;NON;4;NON;arceaux
48.8560260949;2.35709689967;NON;14;NON;inconnu
48.8148338449;2.2407742949;OUI;40;OUI;abri
48.8370347949;2.35785799967;NON;8;NON;arceaux
48.8421051949;2.23996279969;NON;0;NON;inconnu
48.8385057949;2.35799029967;NON;8;NON;arceaux
48.8246018949;2.24316689969;NON;0;NON;inconnu
48.8536388949;2.35745619967;NON;18;NON;arceaux
48.8247636949;2.24398779969;NON;0;NON;inconnu
48.8532747949;2.35823689967;NON;12;NON;arceaux
48.8280037949;2.24420179969;NON;6;NON;arceaux
48.8543507949;2.35872389967;NON;8;NON;arceaux
48.8368455949;2.24253799969;NON;0;NON;inconnu
48.8553414949;2.35939639967;NON;10;NON;arceaux
48.8427229949;2.24279359969;NON;0;NON;inconnu
48.8180845949;2.36031189967;NON;16;NON;arceaux
48.8342468949;2.24407399969;NON;0;NON;inconnu
48.8228413949;2.35960429967;NON;2;NON;arceaux
48.8886124949;2.24043889969;NON;18;NON;arceaux
48.8229414949;2.35953579967;NON;2;NON;arceaux
48.8887945949;2.24043389969;OUI;92;NON;arceaux
48.8257408949;2.36019519967;NON;10;NON;arceaux
48.8824050949;2.24311719969;NON;5;NON;ratelier
48.8319148949;2.35982569967;NON;10;NON;arceaux
48.8929487949;2.24265769969;NON;16;NON;arceaux
48.8312198949;2.36093949967;NON;10;NON;arceaux
48.8933908949;2.24278189969;NON;10;NON;inconnu
48.8238274949;2.36205359967;NON;10;NON;arceaux
48.8934175949;2.24287359969;NON;0;NON;arceaux
48.8272243949;2.36178119967;NON;20;NON;arceaux
48.9020716949;2.24331969969;NON;4;NON;arceaux
48.8317442949;2.36321499967;NON;4;NON;arceaux
48.8916547949;2.24366989969;NON;50;NON;arceaux
48.8370569949;2.35996279967;NON;32;NON;arceaux
48.8897188949;2.24422099969;NON;32;NON;arceaux
48.8351466949;2.36038459967;NON;6;NON;inconnu
48.9107094949;2.22626569969;OUI;18;NON;arceaux
48.8392828949;2.35996469967;NON;6;NON;arceaux
48.9150224949;2.22623079969;NON;10;NON;arceaux
48.8345726949;2.36069939967;NON;16;NON;arceaux
48.9200767949;2.22807309969;NON;6;NON;arceaux
48.8338223949;2.36083339967;NON;6;NON;arceaux
48.9146165949;2.23111779969;NON;6;NON;arceaux
48.8387830949;2.36120779967;NON;20;NON;arceaux
48.9158390949;2.23224969969;NON;10;NON;arceaux
48.8527305949;2.35991259967;NON;10;NON;arceaux
48.9060663949;2.23291589969;NON;10;NON;arceaux
48.8557199949;2.36009339967;NON;8;NON;arceaux
48.9497660949;2.23204519969;NON;0;NON;inconnu
48.8551689949;2.36105589967;NON;10;NON;arceaux
48.9053358949;2.23438889969;NON;12;NON;arceaux
48.8341072949;2.36271309967;NON;14;NON;inconnu
48.9102994949;2.23505289969;NON;8;NON;arceaux
48.8388298949;2.36335709967;NON;8;NON;inconnu
48.9167888949;2.23466169969;NON;6;NON;arceaux
48.8490723949;2.36264189967;NON;18;NON;arceaux
48.9833732949;2.23147799969;NON;6;NON;arceaux
48.8506452949;2.36253629967;NON;10;NON;arceaux
48.9859038949;2.23169049969;NON;4;NON;arceaux
48.8545742949;2.36279009967;NON;24;NON;arceaux
48.9092623949;2.23656279969;NON;3;NON;ratelier
48.8769345949;2.35535439967;NON;6;NON;arceaux
48.9073330949;2.23896849969;NON;30;NON;arceaux
48.8798567949;2.35499929967;NON;8;NON;arceaux
48.9081386949;2.24190139969;NON;10;NON;arceaux
48.8798124949;2.35526719967;NON;8;NON;arceaux
48.9801878949;2.24248499969;NON;0;NON;inconnu
48.8800112949;2.35527519967;NON;15;NON;inconnu
48.7037683949;2.25192119969;NON;12;NON;arceaux
48.8797856949;2.35549339967;NON;4;NON;arceaux
48.7053257949;2.25221379969;OUI;0;NON;autres
48.8771071949;2.35628529967;NON;26;NON;arceaux
48.6895036949;2.26156499969;NON;8;NON;arceaux
48.8758488949;2.35655689967;NON;14;NON;arceaux
48.6695004949;2.27510439968;NON;0;NON;ratelier
48.8617583949;2.35728779967;NON;30;NON;arceaux
48.7120678949;2.24523629969;NON;0;NON;arceaux
48.8612935949;2.35816079967;NON;16;NON;arceaux
48.8075708949;2.24854069969;NON;4;NON;arceaux
48.8742804949;2.35798289967;NON;16;NON;arceaux
48.7169031949;2.25221629969;NON;14;NON;arceaux
48.8741391949;2.35810929967;NON;16;NON;arceaux
48.7438341949;2.25333909969;NON;0;NON;inconnu
48.8728102949;2.35927409967;NON;8;NON;arceaux
48.7784299949;2.25253359969;NON;4;NON;arceaux
48.8762216949;2.35869639967;OUI;14;NON;arceaux
48.8150284949;2.24699689969;NON;0;NON;inconnu
48.8825907949;2.35513109967;NON;0;NON;inconnu
48.8301480949;2.24756139969;NON;0;NON;inconnu
48.8849662949;2.35648379967;NON;6;NON;arceaux
48.8787406949;2.24575979969;NON;0;NON;ancrage
48.8890355949;2.35936999967;NON;28;NON;arceaux
48.8840977949;2.24506139969;NON;10;NON;ratelier
48.8566738949;2.35960029967;NON;8;NON;inconnu
48.8892868949;2.24539979969;NON;14;NON;arceaux
48.8636248949;2.36003969967;NON;12;NON;inconnu
48.8879954949;2.24556019969;NON;20;NON;arceaux
48.8574063949;2.36132569967;NON;12;NON;arceaux
48.8937379949;2.24480309969;NON;2;NON;arceaux
48.8618594949;2.36135429967;NON;16;NON;arceaux
48.9005797949;2.24482549969;NON;4;NON;arceaux
48.8654120949;2.36155089967;NON;20;NON;arceaux
48.9003384949;2.24507019969;NON;6;NON;arceaux
48.8718552949;2.35990249967;NON;12;NON;arceaux
48.8928960949;2.24614709969;NON;16;NON;arceaux
48.8713073949;2.36013609967;NON;6;NON;arceaux
48.8995531949;2.24582929969;NON;10;NON;arceaux
48.8761394949;2.36051729967;NON;0;NON;inconnu
48.8771247949;2.24863229969;NON;0;NON;inconnu
48.8760646949;2.36129409967;NON;10;NON;arceaux
48.8874930949;2.24851649969;NON;10;NON;arceaux
48.8642401949;2.36198839967;NON;10;NON;inconnu
48.8882858949;2.24871039969;NON;20;NON;arceaux
48.8638874949;2.36225759967;NON;2;NON;arceaux
48.8359378949;2.24981299969;NON;0;NON;inconnu
48.8652941949;2.36178639967;NON;0;NON;inconnu
48.8214009949;2.25203369969;NON;6;NON;arceaux
48.8678618949;2.36226539967;NON;26;NON;arceaux
48.8216282949;2.25244979969;NON;10;NON;arceaux
48.8672441949;2.36242489967;NON;14;NON;arceaux
48.8325185949;2.25171949969;NON;0;NON;inconnu
48.8672398949;2.36253729967;NON;10;NON;arceaux
48.8327792949;2.25362799969;NON;0;NON;inconnu
48.8614176949;2.36379199967;NON;22;NON;inconnu
48.8883971949;2.24939909969;NON;10;NON;arceaux
48.8674403949;2.36297159967;NON;22;NON;arceaux
48.8890867949;2.24954869969;NON;36;NON;arceaux
48.8669623949;2.36312959967;NON;10;NON;arceaux
48.9037620949;2.24965879969;NON;6;NON;arceaux
48.8654031949;2.36363489967;NON;8;NON;inconnu
48.8940583949;2.24975099969;NON;6;NON;arceaux
48.8696850949;2.36184549967;NON;14;NON;arceaux
48.8983713949;2.25114099969;NON;8;NON;arceaux
48.8698459949;2.36266669967;NON;6;NON;arceaux
48.8928480949;2.25209049969;NON;10;NON;arceaux
48.8763363949;2.36211889967;NON;4;NON;arceaux
48.8985446949;2.25258559969;NON;14;NON;arceaux
48.8800642949;2.36234279967;NON;0;NON;inconnu
48.8942872949;2.25326109969;NON;12;NON;arceaux
48.8687719949;2.36311239967;NON;12;NON;arceaux
48.8686400949;2.36329079967;NON;30;NON;arceaux
48.8793758949;2.36296309967;NON;10;NON;arceaux
48.8791188949;2.36322939967;NON;12;NON;arceaux
48.8830045949;2.35951189967;NON;24;NON;arceaux
48.8841017949;2.35969779967;NON;18;NON;arceaux
48.8878061949;2.35994469967;NON;8;NON;arceaux
48.8830921949;2.36139919967;NON;8;NON;arceaux
48.8832024949;2.36164369967;NON;10;NON;arceaux
48.8840567949;2.36134229967;NON;12;NON;inconnu
48.8949757949;2.36004239967;NON;12;NON;arceaux
48.8933676949;2.36145789967;NON;16;NON;arceaux
48.8809544949;2.36246319967;NON;18;NON;inconnu
48.7266400949;2.25676789969;NON;8;NON;arceaux
48.7348336949;2.25686269969;NON;4;NON;arceaux
48.7263394949;2.25767769969;NON;16;NON;arceaux
48.7312702949;2.25756799969;NON;8;NON;arceaux
48.7404400949;2.25695939969;OUI;4;NON;arceaux
48.7851317949;2.25496093565;OUI;0;NON;inconnu
48.7758415949;2.25626939969;NON;6;NON;arceaux
48.7304370949;2.25851929969;NON;16;NON;arceaux
48.7248481949;2.26040219969;NON;24;NON;arceaux
48.7369624949;2.26004679969;NON;12;NON;arceaux
48.7236233949;2.26108859969;NON;8;NON;arceaux
48.7220406949;2.26282469969;NON;4;NON;arceaux
48.7233537949;2.26180689969;NON;4;NON;arceaux
48.7236531949;2.26253319969;NON;44;NON;arceaux
48.8980235949;2.25426209969;NON;8;NON;arceaux
48.8928416949;2.25724949969;NON;8;NON;arceaux
48.8427226949;2.25873469969;NON;4;NON;inconnu
48.8293053949;2.26108609969;NON;8;NON;arceaux
48.8369834949;2.26132619969;NON;6;NON;arceaux
48.8465690949;2.26136729969;NON;6;NON;inconnu
48.8368955949;2.26189219969;NON;6;NON;arceaux
48.8420380949;2.26197189969;NON;6;NON;arceaux
48.8645325949;2.25871499969;NON;6;NON;arceaux
48.9046271949;2.24863829969;NON;2;NON;arceaux
48.9124687949;2.25679959969;NON;8;NON;arceaux
48.9052105949;2.26234089969;NON;18;NON;arceaux
48.9889264949;2.26005109969;NON;5;NON;inconnu
48.9899676949;2.26003699969;NON;5;NON;inconnu
48.7271097949;2.26360259968;NON;16;NON;arceaux
48.7278162949;2.26487579968;NON;16;NON;arceaux
48.7200576949;2.26535359968;NON;6;NON;arceaux
48.7274486949;2.26734619968;NON;14;NON;arceaux
48.7469034949;2.26659669968;NON;4;NON;arceaux
48.7903982949;2.26296369968;NON;12;NON;arceaux
48.7228674949;2.26756499968;NON;6;NON;arceaux
48.7341729949;2.26815559968;NON;8;NON;arceaux
48.7459050949;2.26811779968;NON;8;NON;arceaux
48.7299909949;2.26998609968;NON;8;NON;arceaux
48.7316702949;2.27009019968;NON;18;NON;arceaux
48.7280055949;2.27086309968;NON;32;NON;arceaux
48.7246676949;2.27172789968;NON;14;NON;arceaux
48.7266241949;2.27154169968;NON;14;NON;arceaux
48.7261163949;2.27173199968;NON;16;NON;arceaux
48.7367945949;2.27119529968;NON;2;NON;arceaux
48.7487905949;2.27112269968;NON;16;NON;arceaux
48.7530464949;2.27141729968;NON;10;NON;arceaux
48.8294614949;2.26385099968;OUI;0;NON;arceaux
48.8479709949;2.26329799968;NON;4;NON;inconnu
48.8443441949;2.26609209968;NON;2;NON;inconnu
48.9023989949;2.26329059968;NON;20;NON;arceaux
48.8980580949;2.26371559968;NON;8;NON;arceaux
48.8590442949;2.26588269968;NON;2;NON;inconnu
48.8768276949;2.26740959968;NON;10;NON;arceaux
48.8840374949;2.26531689968;NON;0;NON;inconnu
48.8865337949;2.26552909968;NON;20;NON;arceaux
48.8404883949;2.26792189968;NON;22;NON;inconnu
48.8495568949;2.26871799968;NON;6;NON;inconnu
48.8515601949;2.27062309968;NON;2;NON;inconnu
48.8469761949;2.27175719968;NON;4;NON;inconnu
48.9022679949;2.26886079968;NON;8;NON;arceaux
48.9014460949;2.26963769968;NON;8;NON;arceaux
48.9034588949;2.26976899968;NON;6;NON;arceaux
48.8658569949;2.27202559968;NON;6;NON;inconnu
48.8842994949;2.27001989968;NON;20;NON;arceaux
48.8913029949;2.36292369967;NON;12;NON;arceaux
48.8919814949;2.36321559967;NON;10;NON;arceaux
48.8911752949;2.36329579967;NON;10;NON;arceaux
48.8987512949;2.36402019967;NON;8;NON;arceaux
48.8278175949;2.36433509967;NON;10;NON;arceaux
48.8267389949;2.36483679967;NON;32;NON;arceaux
48.8306891949;2.36613109967;NON;10;NON;inconnu
48.8268645949;2.36649729967;NON;26;NON;arceaux
48.8268024949;2.36653059967;NON;14;NON;arceaux
48.8822538949;2.36294809967;NON;42;NON;arceaux
48.8314016949;2.36645659967;NON;10;NON;arceaux
48.8833421949;2.36393409967;NON;10;NON;arceaux
48.8284376949;2.36710959967;NON;12;NON;arceaux
48.8918603949;2.36330619967;NON;10;NON;arceaux
48.8395520949;2.36569769967;NON;6;NON;inconnu
48.8932111949;2.36195689967;NON;10;NON;arceaux
48.8932628949;2.36195939967;NON;10;NON;arceaux
48.8983123949;2.36197909967;NON;8;NON;arceaux
48.8555277949;2.36634539967;NON;10;NON;arceaux
48.8185785949;2.36576679967;NON;2;NON;arceaux
48.8325138949;2.36833559967;NON;10;NON;inconnu
48.8233776949;2.36571199967;NON;4;NON;arceaux
48.8415456949;2.36823419967;NON;6;NON;arceaux
48.8288217949;2.36607799967;NON;14;NON;inconnu
48.8466879949;2.36689239967;NON;20;NON;arceaux
48.8307813949;2.36618009967;NON;2;NON;inconnu
48.8521437949;2.36664719967;NON;10;NON;inconnu
48.8227445949;2.36743079967;NON;8;NON;arceaux
